	HandOpen
1168	4.887585532746823
1169	0
1170	298.1427174975562
1171	410.55718475073314
1172	34.21309872922776
1173	4.887585532746823
1174	58.651026392961874
1175	532.7468230694037
1176	97.75171065493646
1177	9.775171065493646
1178	9.775171065493646
1179	464.3206256109482
1180	219.94134897360703
1181	9.775171065493646
1182	4.887585532746823
1183	156.40273704789834
1184	630.4985337243402
1185	39.100684261974585
1186	9.775171065493646
1187	4.887585532746823
1188	488.7585532746823
1189	131.96480938416423
1190	14.662756598240469
1191	4.887585532746823
1192	376.3440860215054
1193	434.99511241446726
1194	43.988269794721404
1195	9.775171065493646
1196	19.550342130987293
1197	513.1964809384165
1198	156.40273704789834
1199	14.662756598240469
1200	4.887585532746823
1201	332.355816226784
1202	434.99511241446726
1203	43.988269794721404
1204	4.887585532746823
1205	4.887585532746823
1206	439.88269794721407
1207	366.5689149560117
1208	19.550342130987293
1209	4.887585532746823
1210	156.40273704789834
1211	591.3978494623656
1212	34.21309872922776
1213	9.775171065493646
1214	14.662756598240469
1215	464.3206256109482
1216	332.355816226784
1217	14.662756598240469
1218	4.887585532746823
1219	215.05376344086022
1220	508.3088954056696
1221	34.21309872922776
1222	14.662756598240469
1223	9.775171065493646
1224	425.21994134897363
1225	386.119257086999
1226	19.550342130987293
1227	0
1228	215.05376344086022
1229	469.208211143695
1230	83.088954056696
1231	14.662756598240469
1232	4.887585532746823
1233	459.4330400782014
1234	268.81720430107526
1235	19.550342130987293
1236	4.887585532746823
1237	141.73998044965788
1238	527.8592375366569
1239	29.325513196480937
1240	9.775171065493646
1241	34.21309872922776
1242	483.8709677419355
1243	273.7047898338221
1244	14.662756598240469
1245	4.887585532746823
1246	180.84066471163246
1247	488.7585532746823
1248	29.325513196480937
1249	9.775171065493646
1250	4.887585532746823
1251	474.09579667644186
1252	166.177908113392
1253	14.662756598240469
1254	4.887585532746823
1255	161.29032258064515
1256	454.54545454545456
1257	73.31378299120234
1258	4.887585532746823
1259	24.437927663734115
1260	415.44477028347995
1261	356.7937438905181
1262	24.437927663734115
1263	4.887585532746823
1264	195.50342130987292
1265	518.0840664711633
1266	39.100684261974585
1267	9.775171065493646
1268	14.662756598240469
1269	415.44477028347995
1270	293.2551319648094
1271	24.437927663734115
1272	0
1273	127.0772238514174
1274	518.0840664711633
1275	48.87585532746823
1276	9.775171065493646
1277	127.0772238514174
1278	640.2737047898338
1279	34.21309872922776
1280	9.775171065493646
1281	87.97653958944281
1282	474.09579667644186
1283	102.63929618768329
1284	4.887585532746823
1285	0
1286	288.36754643206257
1287	405.66959921798633
1288	34.21309872922776
1289	4.887585532746823
1290	9.775171065493646
1291	434.99511241446726
1292	283.47996089931576
1293	14.662756598240469
1294	4.887585532746823
1295	141.73998044965788
1296	508.3088954056696
1297	29.325513196480937
1298	4.887585532746823
1299	48.87585532746823
1300	586.5102639296188
1301	73.31378299120234
1302	4.887585532746823
1303	58.651026392961874
1304	576.7350928641251
1305	92.86412512218963
1306	4.887585532746823
1307	9.775171065493646
1308	513.1964809384165
1309	131.96480938416423
1310	14.662756598240469
1311	9.775171065493646
1312	298.1427174975562
1313	474.09579667644186
1314	48.87585532746823
1315	4.887585532746823
1316	136.85239491691104
1317	513.1964809384165
1318	34.21309872922776
1319	9.775171065493646
1320	0
1321	391.00684261974584
1322	347.0185728250244
1323	24.437927663734115
1324	9.775171065493646
1325	161.29032258064515
1326	469.208211143695
1327	63.5386119257087
1328	9.775171065493646
1329	39.100684261974585
1330	400.7820136852395
1331	293.2551319648094
1332	14.662756598240469
1333	9.775171065493646
1334	87.97653958944281
1335	557.1847507331378
1336	68.42619745845552
1337	4.887585532746823
1338	122.18963831867057
1339	434.99511241446726
1340	63.5386119257087
1341	9.775171065493646
1342	0
1343	459.4330400782014
1344	307.91788856304987
1345	19.550342130987293
1346	4.887585532746823
1347	87.97653958944281
1348	444.7702834799609
1349	73.31378299120234
1350	4.887585532746823
1351	9.775171065493646
1352	420.33235581622677
1353	356.7937438905181
1354	24.437927663734115
1355	0
1356	48.87585532746823
1357	547.4095796676442
1358	53.763440860215056
1359	4.887585532746823
1360	175.95307917888562
1361	542.5219941348973
1362	58.651026392961874
1363	4.887585532746823
1364	83.088954056696
1365	474.09579667644186
1366	68.42619745845552
1367	4.887585532746823
1368	14.662756598240469
1369	434.99511241446726
1370	293.2551319648094
1371	19.550342130987293
1372	0
1373	87.97653958944281
1374	493.6461388074291
1375	39.100684261974585
1376	9.775171065493646
1377	9.775171065493646
1378	366.5689149560117
1379	332.355816226784
1380	14.662756598240469
1381	9.775171065493646
1382	117.30205278592375
1383	478.9833822091887
1384	78.20136852394917
1385	4.887585532746823
1386	14.662756598240469
1387	415.44477028347995
1388	317.6930596285435
1389	19.550342130987293
1390	9.775171065493646
1391	107.52688172043011
1392	547.4095796676442
1393	34.21309872922776
1394	0
1395	9.775171065493646
1396	395.89442815249265
1397	283.47996089931576
1398	14.662756598240469
1399	9.775171065493646
1400	48.87585532746823
1401	591.3978494623656
1402	43.988269794721404
